0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, Tempo, 1500000
1, 0, Text_t, "\000\000\000\000\000\000\000\000\000\000"
1, 0, Unknown_meta_event, 8, 50, 181, 211, 187, 69, 95, 167, 245, 214, 246, 167, 103, 0, 64, 190, 78, 1, 64, 190, 78, 1, 108, 0, 0, 0, 68, 58, 92, 99, 98, 109, 114, 92, 115, 101, 109, 105, 50, 109, 105, 100, 105, 92, 118, 50, 92, 68, 98, 77, 71, 82
1, 0, Note_on_c, 0, 70, 127
1, 22, Note_on_c, 0, 70, 0
1, 22, Note_on_c, 0, 72, 127
1, 44, Note_on_c, 0, 72, 0
1, 44, Note_on_c, 0, 75, 127
1, 108, Note_on_c, 0, 75, 0
1, 108, Note_on_c, 0, 77, 127
1, 130, Note_on_c, 0, 77, 0
1, 130, Note_on_c, 0, 79, 127
1, 173, Note_on_c, 0, 79, 0
1, 173, Note_on_c, 0, 82, 127
1, 188, Note_on_c, 0, 82, 0
1, 196, Note_on_c, 0, 82, 127
1, 218, Note_on_c, 0, 82, 0
1, 218, Note_on_c, 0, 84, 127
1, 282, Note_on_c, 0, 84, 0
1, 282, Note_on_c, 0, 82, 127
1, 305, Note_on_c, 0, 82, 0
1, 305, Note_on_c, 0, 79, 127
1, 349, Note_on_c, 0, 79, 0
1, 349, Note_on_c, 0, 77, 127
1, 360, Note_on_c, 0, 77, 0
1, 360, Note_on_c, 0, 79, 127
1, 371, Note_on_c, 0, 79, 0
1, 371, Note_on_c, 0, 77, 127
1, 393, Note_on_c, 0, 77, 0
1, 393, Note_on_c, 0, 75, 127
1, 458, Note_on_c, 0, 75, 0
1, 458, Note_on_c, 0, 75, 127
1, 471, Note_on_c, 0, 75, 0
1, 480, Note_on_c, 0, 75, 127
1, 502, Note_on_c, 0, 75, 0
1, 502, Note_on_c, 0, 72, 127
1, 517, Note_on_c, 0, 72, 0
1, 524, Note_on_c, 0, 72, 127
1, 546, Note_on_c, 0, 72, 0
1, 546, Note_on_c, 0, 75, 127
1, 568, Note_on_c, 0, 75, 0
1, 568, Note_on_c, 0, 77, 127
1, 663, Note_on_c, 0, 77, 0
1, 697, Note_on_c, 0, 70, 127
1, 719, Note_on_c, 0, 70, 0
1, 719, Note_on_c, 0, 72, 127
1, 741, Note_on_c, 0, 72, 0
1, 741, Note_on_c, 0, 75, 127
1, 805, Note_on_c, 0, 75, 0
1, 805, Note_on_c, 0, 77, 127
1, 827, Note_on_c, 0, 77, 0
1, 827, Note_on_c, 0, 79, 127
1, 870, Note_on_c, 0, 79, 0
1, 870, Note_on_c, 0, 82, 127
1, 885, Note_on_c, 0, 82, 0
