0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Sequencer_specific, 13, 5, 15, 28, 50, 48, 48, 50, 46, 48, 56, 46, 48, 51
1, 0, Sequencer_specific, 8, 5, 15, 18, 0, 0, 127, 127, 0
1, 0, Title_t, "untitled"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 1, "major"
1, 0, Tempo, 375000
1, 0, End_track
2, 0, Start_track
2, 0, Sequencer_specific, 5, 5, 15, 9, 64, 72
2, 0, Sequencer_specific, 15, 5, 15, 6, 71, 101, 110, 101, 114, 97, 108, 32, 77, 73, 68, 73
2, 0, MIDI_port, 0
2, 0, Title_t, "MAJOR_TRACK"
2, 0, Program_c, 0, 0
2, 0, Note_on_c, 0, 67, 110
2, 720, Note_on_c, 0, 67, 0
2, 720, Note_on_c, 0, 62, 110
2, 960, Note_on_c, 0, 62, 0
2, 960, Note_on_c, 0, 67, 110
2, 1320, Note_on_c, 0, 67, 0
2, 1320, Note_on_c, 0, 62, 110
2, 1440, Note_on_c, 0, 62, 0
2, 1440, Note_on_c, 0, 67, 110
2, 1800, Note_on_c, 0, 67, 0
2, 1800, Note_on_c, 0, 69, 110
2, 1920, Note_on_c, 0, 69, 0
2, 1920, Note_on_c, 0, 71, 110
2, 2880, Note_on_c, 0, 71, 0
2, 2880, Note_on_c, 0, 67, 110
2, 3360, Note_on_c, 0, 67, 0
2, 3360, Note_on_c, 0, 62, 110
2, 3840, Note_on_c, 0, 62, 0
2, 3840, Note_on_c, 0, 72, 110
2, 4560, Note_on_c, 0, 72, 0
2, 4560, Note_on_c, 0, 72, 110
2, 4800, Note_on_c, 0, 72, 0
2, 4800, Note_on_c, 0, 67, 110
2, 5280, Note_on_c, 0, 67, 0
2, 5280, Note_on_c, 0, 69, 110
2, 5760, Note_on_c, 0, 69, 0
2, 5760, Note_on_c, 0, 71, 110
2, 7680, Note_on_c, 0, 71, 0
2, 7680, Note_on_c, 0, 67, 110
2, 8400, Note_on_c, 0, 67, 0
2, 8400, Note_on_c, 0, 62, 110
2, 8640, Note_on_c, 0, 62, 0
2, 8640, Note_on_c, 0, 67, 110
2, 9000, Note_on_c, 0, 67, 0
2, 9000, Note_on_c, 0, 62, 110
2, 9120, Note_on_c, 0, 62, 0
2, 9120, Note_on_c, 0, 67, 110
2, 9480, Note_on_c, 0, 67, 0
2, 9480, Note_on_c, 0, 69, 110
2, 9600, Note_on_c, 0, 69, 0
2, 9600, Note_on_c, 0, 71, 110
2, 10560, Note_on_c, 0, 71, 0
2, 10560, Note_on_c, 0, 67, 110
2, 11040, Note_on_c, 0, 67, 0
2, 11040, Note_on_c, 0, 71, 110
2, 11280, Note_on_c, 0, 71, 0
2, 11280, Note_on_c, 0, 71, 110
2, 11520, Note_on_c, 0, 71, 0
2, 11520, Note_on_c, 0, 71, 110
2, 12240, Note_on_c, 0, 71, 0
2, 12240, Note_on_c, 0, 69, 110
2, 12480, Note_on_c, 0, 69, 0
2, 12480, Note_on_c, 0, 69, 110
2, 12960, Note_on_c, 0, 69, 0
2, 12960, Note_on_c, 0, 71, 110
2, 13440, Note_on_c, 0, 71, 0
2, 13440, Note_on_c, 0, 69, 110
2, 15360, Note_on_c, 0, 69, 0
2, 15360, Note_on_c, 0, 69, 110
2, 16080, Note_on_c, 0, 69, 0
2, 16080, Note_on_c, 0, 69, 110
2, 16320, Note_on_c, 0, 69, 0
2, 16320, Note_on_c, 0, 68, 110
2, 16680, Note_on_c, 0, 68, 0
2, 16680, Note_on_c, 0, 69, 110
2, 16800, Note_on_c, 0, 69, 0
2, 16800, Note_on_c, 0, 71, 110
2, 17160, Note_on_c, 0, 71, 0
2, 17160, Note_on_c, 0, 69, 110
2, 17280, Note_on_c, 0, 69, 0
2, 17280, Note_on_c, 0, 67, 110
2, 18240, Note_on_c, 0, 67, 0
2, 18240, Note_on_c, 0, 62, 110
2, 19200, Note_on_c, 0, 62, 0
2, 19200, Note_on_c, 0, 72, 110
2, 19680, Note_on_c, 0, 72, 0
2, 19680, Note_on_c, 0, 72, 110
2, 20040, Note_on_c, 0, 72, 0
2, 20040, Note_on_c, 0, 72, 110
2, 20160, Note_on_c, 0, 72, 0
2, 20160, Note_on_c, 0, 67, 110
2, 20520, Note_on_c, 0, 67, 0
2, 20520, Note_on_c, 0, 67, 110
2, 20640, Note_on_c, 0, 67, 0
2, 20640, Note_on_c, 0, 69, 110
2, 21000, Note_on_c, 0, 69, 0
2, 21000, Note_on_c, 0, 69, 110
2, 21120, Note_on_c, 0, 69, 0
2, 21120, Note_on_c, 0, 71, 110
2, 23040, Note_on_c, 0, 71, 0
2, 23040, Note_on_c, 0, 67, 110
2, 23760, Note_on_c, 0, 67, 0
2, 23760, Note_on_c, 0, 66, 110
2, 24000, Note_on_c, 0, 66, 0
2, 24000, Note_on_c, 0, 67, 110
2, 24360, Note_on_c, 0, 67, 0
2, 24360, Note_on_c, 0, 66, 110
2, 24480, Note_on_c, 0, 66, 0
2, 24480, Note_on_c, 0, 67, 110
2, 24840, Note_on_c, 0, 67, 0
2, 24840, Note_on_c, 0, 64, 110
2, 24960, Note_on_c, 0, 64, 0
2, 24960, Note_on_c, 0, 62, 110
2, 25920, Note_on_c, 0, 62, 0
2, 25920, Note_on_c, 0, 67, 110
2, 26880, Note_on_c, 0, 67, 0
2, 26880, Note_on_c, 0, 71, 110
2, 27600, Note_on_c, 0, 71, 0
2, 27600, Note_on_c, 0, 72, 110
2, 27840, Note_on_c, 0, 72, 0
2, 27840, Note_on_c, 0, 71, 110
2, 28320, Note_on_c, 0, 71, 0
2, 28320, Note_on_c, 0, 69, 110
2, 28800, Note_on_c, 0, 69, 0
2, 28800, Note_on_c, 0, 67, 110
2, 29280, Note_on_c, 0, 67, 0
2, 29280, Note_on_c, 0, 67, 110
2, 29760, Note_on_c, 0, 67, 0
2, 29760, Note_on_c, 0, 67, 110
