0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Copyright_t, "Copyright c 2000 by YiHsin"
1, 0, Text_t, "YiHsin\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 0, Program_c, 0, 24
1, 0, Control_c, 0, 7, 127
1, 0, Note_on_c, 0, 60, 100
1, 240, Note_on_c, 0, 60, 0
1, 240, Note_on_c, 0, 60, 100
1, 480, Note_on_c, 0, 60, 0
1, 480, Note_on_c, 0, 62, 100
1, 840, Note_on_c, 0, 62, 0
1, 840, Note_on_c, 0, 64, 100
1, 960, Note_on_c, 0, 64, 0
1, 960, Note_on_c, 0, 67, 100
1, 1200, Note_on_c, 0, 67, 0
1, 1200, Note_on_c, 0, 67, 100
1, 1440, Note_on_c, 0, 67, 0
1, 1440, Note_on_c, 0, 64, 100
1, 1920, Note_on_c, 0, 64, 0
1, 1920, Note_on_c, 0, 67, 100
1, 2160, Note_on_c, 0, 67, 0
1, 2160, Note_on_c, 0, 67, 100
1, 2400, Note_on_c, 0, 67, 0
1, 2400, Note_on_c, 0, 69, 100
1, 2640, Note_on_c, 0, 69, 0
1, 2640, Note_on_c, 0, 71, 100
1, 2880, Note_on_c, 0, 71, 0
1, 2880, Note_on_c, 0, 72, 100
1, 3120, Note_on_c, 0, 72, 0
1, 3120, Note_on_c, 0, 72, 100
1, 3360, Note_on_c, 0, 72, 0
1, 3360, Note_on_c, 0, 67, 100
1, 3840, Note_on_c, 0, 67, 0
1, 3840, Note_on_c, 0, 72, 100
1, 4080, Note_on_c, 0, 72, 0
1, 4080, Note_on_c, 0, 72, 100
1, 4320, Note_on_c, 0, 72, 0
1, 4320, Note_on_c, 0, 69, 100
1, 4680, Note_on_c, 0, 69, 0
1, 4680, Note_on_c, 0, 67, 100
1, 4800, Note_on_c, 0, 67, 0
1, 4800, Note_on_c, 0, 64, 100
1, 5040, Note_on_c, 0, 64, 0
1, 5040, Note_on_c, 0, 69, 100
1, 5280, Note_on_c, 0, 69, 0
1, 5280, Note_on_c, 0, 67, 100
1, 5520, Note_on_c, 0, 67, 0
1, 5520, Note_on_c, 0, 64, 100
1, 5640, Note_on_c, 0, 64, 0
1, 5640, Note_on_c, 0, 62, 100
1, 5760, Note_on_c, 0, 62, 0
1, 5760, Note_on_c, 0, 60, 100
1, 6000, Note_on_c, 0, 60, 0
1, 6000, Note_on_c, 0, 62, 100
1, 6120, Note_on_c, 0, 62, 0
1, 6120, Note_on_c, 0, 64, 100
1, 6240, Note_on_c, 0, 64, 0
1, 6240, Note_on_c, 0, 67, 100
1, 6480, Note_on_c, 0, 67, 0
1, 6480, Note_on_c, 0, 69, 100
1, 6600, Note_on_c, 0, 69, 0
1, 6600, Note_on_c, 0, 67, 100
1, 6720, Note_on_c, 0, 67, 0
1, 6720, Note_on_c, 0, 64, 100
1, 6960, Note_on_c, 0, 64, 0
1, 6960, Note_on_c, 0, 62, 100
1, 7200, Note_on_c, 0, 62, 0
1, 7200, Note_on_c, 0, 60, 100
1, 7680, Note_on_c, 0, 60, 0
1, 7680, End_track
0, 0, End_of_file
